       2594911.9   9.5815098e-12
       2589823.9   9.5940605e-12
       2584735.8   9.6068475e-12
       2579647.7   9.6194818e-12
       2574559.7   9.6321577e-12
       2569471.6   9.6448754e-12
       2564383.6   9.6576351e-12
       2559295.5   9.6704371e-12
       2554207.4   9.6832817e-12
       2549119.4   9.6961689e-12
       2544031.3   9.7090991e-12
       2538943.2   9.7220725e-12
       2533855.2   9.7350893e-12
       2528767.1   9.7481498e-12
       2523679.1   9.7612541e-12
       2518591.0   9.7744026e-12
       2513502.9   9.7875954e-12
       2508414.9   9.8008328e-12
       2503326.8   9.8141151e-12
       2498238.7   9.8274424e-12
       2493150.7   9.8408151e-12
       2488062.6   9.8542333e-12
       2482974.6   9.8676974e-12
       2477886.5   9.8812076e-12
       2472798.4   9.8947640e-12
       2467710.4   9.9083671e-12
       2462622.3   9.9220170e-12
       2457534.2   9.9357140e-12
       2452446.2   9.9494583e-12
       2447358.1   9.9632503e-12
       2442270.1   9.9770901e-12
       2437182.0   9.9909782e-12
       2432093.9   1.0004915e-11
       2427005.9   1.0018900e-11
       2421917.8   1.0032934e-11
       2416829.7   1.0047017e-11
       2411741.7   1.0061150e-11
       2406653.6   1.0075333e-11
       2401565.6   1.0089565e-11
       2396477.5   1.0103848e-11
       2391389.4   1.0118182e-11
       2386301.4   1.0132567e-11
       2381213.3   1.0147003e-11
       2376125.2   1.0161490e-11
       2371037.2   1.0176029e-11
       2365949.1   1.0190621e-11
       2360861.1   1.0205264e-11
       2355773.0   1.0219961e-11
       2350684.9   1.0234710e-11
       2345596.9   1.0249513e-11
       2340508.8   1.0264369e-11
       2335420.7   1.0279280e-11
       2330332.7   1.0294244e-11
       2325244.6   1.0309263e-11
       2320156.6   1.0324337e-11
       2315068.5   1.0339467e-11
       2309980.4   1.0354652e-11
       2304892.4   1.0369892e-11
       2299804.3   1.0385189e-11
       2294716.2   1.0400543e-11
       2289628.2   1.0415953e-11
       2284540.1   1.0431421e-11
       2279452.1   1.0446947e-11
       2274364.0   1.0462530e-11
       2269275.9   1.0478172e-11
       2264187.9   1.0493873e-11
       2259099.8   1.0509633e-11
       2254011.7   1.0525453e-11
       2248923.7   1.0541334e-11
       2243835.6   1.0557275e-11
       2238747.6   1.0573279e-11
       2233659.5   1.0589346e-11
       2228571.4   1.0605477e-11
       2223483.4   1.0621674e-11
       2218395.3   1.0637940e-11
       2213307.2   1.0654276e-11
       2208219.2   1.0670687e-11
       2203131.1   1.0687177e-11
       2198043.1   1.0703754e-11
       2192955.0   1.0720427e-11
       2187866.9   1.0737209e-11
       2182778.9   1.0754117e-11
       2177690.8   1.0771177e-11
       2172602.7   1.0788421e-11
       2167514.7   1.0805899e-11
       2162426.6   1.0823675e-11
       2157338.6   1.0841834e-11
       2152250.5   1.0860512e-11
       2147162.4   1.0879885e-11
       2142074.4   1.0900150e-11
       2136986.3   1.0921732e-11
       2131898.2   1.0945081e-11
       2126810.2   1.0970502e-11
       2121722.1   1.0999779e-11
       2116634.1   1.1033526e-11
       2111546.0   1.1071172e-11
       2106457.9   1.1110369e-11
       2101369.9   1.1149849e-11
       2096281.8   1.1189631e-11
       2091193.7   1.1229746e-11
       2086105.7   1.1270231e-11
       2081017.6   1.1311140e-11
       2075929.5   1.1352546e-11
       2070841.5   1.1394551e-11
       2065753.4   1.1437293e-11
       2060665.4   1.1480967e-11
       2055577.3   1.1525840e-11
       2050489.2   1.1572283e-11
       2045401.2   1.1620809e-11
       2040313.1   1.1672134e-11
       2035225.0   1.1727247e-11
       2030137.0   1.1787527e-11
       2025048.9   1.1854875e-11
       2019960.9   1.1931958e-11
       2014872.8   1.2022459e-11
       2009784.7   1.2131446e-11
       2004696.7   1.2266142e-11
       1999608.6   1.2436364e-11
       1994520.5   1.2655459e-11
       1989432.5   1.2943606e-11
       1984344.4   1.3326170e-11
       1979256.4   1.3837685e-11
       1974168.3   1.4539308e-11
       1969080.2   1.5487542e-11
       1963992.2   1.6771916e-11
       1958904.1   1.8613337e-11
       1953816.0   2.1040383e-11
       1948728.0   2.4051957e-11
       1943639.9   2.7499569e-11
       1938551.9   3.1445944e-11
       1933463.8   3.5962335e-11
       1928375.7   4.1129419e-11
       1923287.7   4.7038198e-11
       1918199.6   5.3790791e-11
       1913111.5   6.1500995e-11
       1908023.5   7.0294705e-11
       1902935.4   8.0309402e-11
       1897847.4   9.1692780e-11
       1892759.3   1.0460142e-10
       1887671.2   1.1919382e-10
       1882583.2   1.3562284e-10
       1877495.1   1.5403332e-10
       1872407.0   1.7452002e-10
       1867319.0   1.9711447e-10
       1862230.9   2.2181214e-10
       1857142.9   2.4828977e-10
