       23997069.   2.1733897e-12
       23994137.   2.1735668e-12
       23991206.   2.1737441e-12
       23988274.   2.1739213e-12
       23985343.   2.1740985e-12
       23982411.   2.1742757e-12
       23979480.   2.1744530e-12
       23976548.   2.1746303e-12
       23973617.   2.1748076e-12
       23970685.   2.1749850e-12
       23967754.   2.1751624e-12
       23964822.   2.1753399e-12
       23961891.   2.1755174e-12
       23958959.   2.1756949e-12
       23956028.   2.1758725e-12
       23953096.   2.1760501e-12
       23950165.   2.1762277e-12
       23947233.   2.1764054e-12
       23944302.   2.1765831e-12
       23941370.   2.1767608e-12
       23938439.   2.1769386e-12
       23935508.   2.1771164e-12
       23932576.   2.1772943e-12
       23929645.   2.1774722e-12
       23926713.   2.1776501e-12
       23923782.   2.1778281e-12
       23920850.   2.1780061e-12
       23917919.   2.1781841e-12
       23914987.   2.1783622e-12
       23912056.   2.1785403e-12
       23909124.   2.1787184e-12
       23906193.   2.1788966e-12
       23903261.   2.1790748e-12
       23900330.   2.1792531e-12
       23897398.   2.1794314e-12
       23894467.   2.1796097e-12
       23891535.   2.1797881e-12
       23888604.   2.1799665e-12
       23885672.   2.1801449e-12
       23882741.   2.1803234e-12
       23879809.   2.1805019e-12
       23876878.   2.1806804e-12
       23873947.   2.1808590e-12
       23871015.   2.1810376e-12
       23868084.   2.1812163e-12
       23865152.   2.1813950e-12
       23862221.   2.1815737e-12
       23859289.   2.1817525e-12
       23856358.   2.1819313e-12
       23853426.   2.1821101e-12
       23850495.   2.1822890e-12
       23847563.   2.1824679e-12
       23844632.   2.1826468e-12
       23841700.   2.1828258e-12
       23838769.   2.1830048e-12
       23835837.   2.1831839e-12
       23832906.   2.1833630e-12
       23829974.   2.1835421e-12
       23827043.   2.1837213e-12
       23824111.   2.1839005e-12
       23821180.   2.1840798e-12
       23818248.   2.1842590e-12
       23815317.   2.1844383e-12
       23812385.   2.1846177e-12
       23809454.   2.1847971e-12
       23806523.   2.1849765e-12
       23803591.   2.1851560e-12
       23800660.   2.1853355e-12
       23797728.   2.1855150e-12
       23794797.   2.1856946e-12
       23791865.   2.1858742e-12
       23788934.   2.1860538e-12
       23786002.   2.1862335e-12
       23783071.   2.1864132e-12
       23780139.   2.1865930e-12
       23777208.   2.1867728e-12
       23774276.   2.1869526e-12
       23771345.   2.1871325e-12
       23768413.   2.1873124e-12
       23765482.   2.1874923e-12
       23762550.   2.1876723e-12
       23759619.   2.1878523e-12
       23756687.   2.1880324e-12
       23753756.   2.1882125e-12
       23750824.   2.1883926e-12
       23747893.   2.1885728e-12
       23744962.   2.1887530e-12
       23742030.   2.1889332e-12
       23739099.   2.1891135e-12
       23736167.   2.1892938e-12
       23733236.   2.1894742e-12
       23730304.   2.1896546e-12
       23727373.   2.1898350e-12
       23724441.   2.1900154e-12
       23721510.   2.1901959e-12
       23718578.   2.1903765e-12
       23715647.   2.1905570e-12
       23712715.   2.1907377e-12
       23709784.   2.1909183e-12
       23706852.   2.1910990e-12
       23703921.   2.1912797e-12
       23700989.   2.1914605e-12
       23698058.   2.1916413e-12
       23695126.   2.1918221e-12
       23692195.   2.1920030e-12
       23689263.   2.1921839e-12
       23686332.   2.1923648e-12
       23683401.   2.1925458e-12
       23680469.   2.1927268e-12
       23677538.   2.1929079e-12
       23674606.   2.1930890e-12
       23671675.   2.1932701e-12
       23668743.   2.1934513e-12
       23665812.   2.1936325e-12
       23662880.   2.1938137e-12
       23659949.   2.1939950e-12
       23657017.   2.1941763e-12
       23654086.   2.1943577e-12
       23651154.   2.1945391e-12
       23648223.   2.1947205e-12
       23645291.   2.1949020e-12
       23642360.   2.1950835e-12
       23639428.   2.1952651e-12
       23636497.   2.1954466e-12
       23633565.   2.1956283e-12
       23630634.   2.1958099e-12
       23627702.   2.1959916e-12
       23624771.   2.1961733e-12
       23621840.   2.1963551e-12
       23618908.   2.1965369e-12
       23615977.   2.1967188e-12
       23613045.   2.1969006e-12
       23610114.   2.1970826e-12
       23607182.   2.1972645e-12
       23604251.   2.1974465e-12
       23601319.   2.1976286e-12
       23598388.   2.1978106e-12
       23595456.   2.1979927e-12
       23592525.   2.1981749e-12
       23589593.   2.1983571e-12
       23586662.   2.1985393e-12
       23583730.   2.1987216e-12
       23580799.   2.1989039e-12
       23577867.   2.1990862e-12
       23574936.   2.1992686e-12
       23572004.   2.1994510e-12
       23569073.   2.1996334e-12
       23566141.   2.1998159e-12
       23563210.   2.1999984e-12
       23560278.   2.2001810e-12
       23557347.   2.2003636e-12
       23554416.   2.2005462e-12
       23551484.   2.2007289e-12
       23548553.   2.2009116e-12
       23545621.   2.2010944e-12
       23542690.   2.2012772e-12
       23539758.   2.2014600e-12
       23536827.   2.2016429e-12
       23533895.   2.2018258e-12
       23530964.   2.2020087e-12
       23528032.   2.2021917e-12
       23525101.   2.2023747e-12
       23522169.   2.2025578e-12
       23519238.   2.2027409e-12
       23516306.   2.2029240e-12
       23513375.   2.2031072e-12
       23510443.   2.2032904e-12
       23507512.   2.2034736e-12
       23504580.   2.2036569e-12
       23501649.   2.2038402e-12
       23498717.   2.2040236e-12
       23495786.   2.2042070e-12
       23492855.   2.2043904e-12
       23489923.   2.2045739e-12
       23486992.   2.2047574e-12
       23484060.   2.2049410e-12
       23481129.   2.2051245e-12
       23478197.   2.2053082e-12
       23475266.   2.2054918e-12
       23472334.   2.2056755e-12
       23469403.   2.2058593e-12
       23466471.   2.2060431e-12
       23463540.   2.2062269e-12
       23460608.   2.2064107e-12
