	2.6	0.00001
	2.34	0.00002
	2.08	0.00005
	1.82	0.0001
	1.56	0.0002
	1.30	0.0005
	1.17	0.0008
	1.04	0.001
	0.91	0.0015
	0.78	0.002
	0.65	0.01
	0.52	0.02
	0.39	0.08
	0.26	0.2
	0.13	0.6
	0.0	1.2	
